function_name,basicblock_id,has_tracing_call,number_of_instructions,instructions
getobjname,BB#41,true,6,"$edi = MOV32ri 126; $esi = MOV32ri 40; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; MOV64mr killed renamable $r13, 1, $noreg, 0, $noreg, killed renamable $r15 :: (store (s64) into %ir.3, !tbaa !5); renamable $r14 = MOV64ri @.str.8.726; JMP_1 %bb.47"
getobjname,BB#42,true,5,"$edi = MOV32ri 126; $esi = MOV32ri 41; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; CALL64pcrel32 @getobjname, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $esi, implicit $edx, implicit $rcx, implicit-def $rax; renamable $rax = MOV64rm $rbp, 1, $noreg, -56, $noreg :: (load (s64) from %stack.3)"
getobjname,BB#43,true,7,"$edi = MOV32ri 126; $esi = MOV32ri 42; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; CMP64ri32 renamable $r15, 0, implicit-def $eflags; renamable $al = SETCCr 4, implicit killed $eflags; TEST8ri killed renamable $al, 1, implicit-def $eflags; JCC_1 %bb.45, 5, implicit killed $eflags"
getobjname,BB#44,true,8,"$edi = MOV32ri 126; $esi = MOV32ri 43; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; CMP8mi killed renamable $r15, 1, $noreg, 0, $noreg, 99, implicit-def $eflags :: (load (s8) from %ir.180, !tbaa !22); renamable $al = SETCCr 4, implicit killed $eflags; renamable $r14 = MOV64ri @.str.8.726; TEST8ri killed renamable $al, 1, implicit-def $eflags; JCC_1 %bb.47, 5, implicit killed $eflags"
getobjname,BB#45,true,7,"$edi = MOV32ri 126; $esi = MOV32ri 44; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; renamable $rax = MOV64ri @.str.10.707; MOV64mr killed renamable $r13, 1, $noreg, 0, $noreg, killed renamable $rax :: (store (s64) into %ir.3, !tbaa !5); renamable $r14 = MOV64ri @.str.8.726; JMP_1 %bb.47"
getobjname,BB#46,true,3,"$edi = MOV32ri 126; $esi = MOV32ri 45; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi"
getobjname,BB#47,true,4,"$edi = MOV32ri 126; $esi = MOV32ri 46; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; JMP_1 %bb.49"
getobjname,BB#48,true,7,"$edi = MOV32ri 126; $esi = MOV32ri 47; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi, implicit-def $rsp, implicit-def $ssp; renamable $rax = MOV64rm $rip, 1, $noreg, target-flags(x86-gottpoff) @shadowstack_0, $noreg :: (load (s64) from got); renamable $rcx = MOV64rm $rbp, 1, $noreg, -56, $noreg :: (load (s64) from %stack.3); MOV64mr killed renamable $rax, 1, $noreg, 0, $fs, killed renamable $rcx :: (store (s64) into @shadowstack_0); RET64 implicit $rax"
getobjname,BB#49,true,4,"$edi = MOV32ri 126; $esi = MOV32ri 48; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; JMP_1 %bb.48"
findsetreg,BB#0,false,8,"renamable $rcx = MOVSX64rr32 killed renamable $esi; renamable $eax = MOV32rm renamable $rdi, 4, renamable $rcx, 0, $noreg, implicit-def $rax :: (load (s32) from %ir.5, !tbaa !24); renamable $eax = AND32ri renamable $eax(tied-def 0), 127, implicit-def dead $eflags, implicit killed $rax, implicit-def $rax; renamable $al = MOV8rm killed renamable $rax, 1, $noreg, @luaP_opmodes, $noreg :: (invariant load (s8) from %ir.9, !tbaa !22); renamable $al = SAR8ri killed renamable $al(tied-def 0), 7, implicit-def dead $eflags; renamable $eax = MOVSX32rr8 killed renamable $al; renamable $ecx = ADD32rr renamable $ecx(tied-def 0), killed renamable $eax, implicit-def $eflags, implicit killed $rcx, implicit-def $rcx; JCC_1 %bb.3, 15, implicit killed $eflags"
findsetreg,BB#1,false,2,"renamable $eax = MOV32ri -1; RET 0, $eax"
findsetreg,BB#3,false,3,"renamable $esi = MOV32rr renamable $ecx, implicit-def $rsi; renamable $r9d = MOV32ri -1; renamable $eax = MOV32ri -1"
findsetreg,BB#4,false,6,"renamable $ebx = MOV32rm renamable $rdi, 4, renamable $r8, 0, $noreg, implicit-def $rbx :: (load (s32) from %ir.22, !tbaa !24); renamable $r14d = AND32ri renamable $r14d(tied-def 0), 127, implicit-def dead $eflags, implicit killed $r14, implicit-def $r14; renamable $r11d = SHR32ri killed renamable $r11d(tied-def 0), 7, implicit-def dead $eflags; renamable $r11d = MOVZX32rr8 renamable $r11b, implicit killed $r11d; CMP32ri renamable $r14d, 67, implicit-def $eflags; JCC_1 %bb.8, 15, implicit killed $eflags"
findsetreg,BB#5,false,2,"CMP32ri renamable $r14d, 8, implicit-def $eflags; JCC_1 %bb.14, 4, implicit killed $eflags"
findsetreg,BB#6,false,2,"CMP32ri renamable $r14d, 56, implicit-def $eflags; JCC_1 %bb.12, 5, implicit $eflags"
findsetreg,BB#7,false,7,"renamable $ebx = SHR32ri renamable $ebx(tied-def 0), 7, implicit-def dead $eflags, implicit killed $rbx, implicit-def $rbx; renamable $r11d = LEA64_32r renamable $r8, 1, killed renamable $rbx, -16777214, $noreg; CMP32rr renamable $r11d, renamable $r10d, implicit-def $eflags; renamable $ebx = CMOV32rr killed renamable $ebx(tied-def 0), renamable $r11d, 15, implicit killed $eflags; CMP32rr killed renamable $r11d, renamable $ecx, implicit-def $eflags; renamable $r10d = CMOV32rr killed renamable $r10d(tied-def 0), killed renamable $ebx, 14, implicit killed $eflags; JMP_1 %bb.17"
findsetreg,BB#8,false,3,"renamable $ebx = LEA64_32r renamable $r14, 1, $noreg, -68, $noreg; CMP32ri killed renamable $ebx, 2, implicit-def $eflags; JCC_1 %bb.11, 2, implicit $eflags"
findsetreg,BB#9,false,2,"CMP32ri renamable $r14d, 76, implicit-def $eflags; JCC_1 %bb.12, 5, implicit $eflags"
findsetreg,BB#10,false,1,"renamable $r11d = nuw nsw ADD32ri killed renamable $r11d(tied-def 0), 2, implicit-def dead $eflags"
findsetreg,BB#11,false,3,"CMP32rr killed renamable $r11d, renamable $edx, implicit-def $eflags; JCC_1 %bb.16, 14, implicit $eflags; JMP_1 %bb.17"
findsetreg,BB#12,false,2,"CMP32rr killed renamable $r11d, renamable $edx, implicit-def $eflags; JCC_1 %bb.17, 5, implicit $eflags"
findsetreg,BB#13,false,4,"renamable $r11b = MOV8rm killed renamable $r14, 1, $noreg, @luaP_opmodes, $noreg :: (invariant load (s8) from %ir.47, !tbaa !22); dead renamable $r11b = AND8ri killed renamable $r11b(tied-def 0), 8, implicit-def $eflags; JCC_1 %bb.16, 5, implicit $eflags; JMP_1 %bb.17"
findsetreg,BB#14,false,2,"CMP32rr renamable $r11d, renamable $edx, implicit-def $eflags; JCC_1 %bb.17, 15, implicit $eflags"
findsetreg,BB#15,false,5,"renamable $ebx = SHR32ri renamable $ebx(tied-def 0), 16, implicit-def dead $eflags, implicit killed $rbx, implicit-def $rbx; renamable $ebx = MOVZX32rr8 renamable $bl, implicit killed $rbx; renamable $r11d = nuw nsw ADD32rr killed renamable $r11d(tied-def 0), killed renamable $ebx, implicit-def dead $eflags; CMP32rr killed renamable $r11d, renamable $edx, implicit-def $eflags; JCC_1 %bb.17, 12, implicit $eflags"
findsetreg,BB#16,false,3,"renamable $rax = MOVSX64rr32 renamable $r10d; CMP64rr renamable $r8, killed renamable $rax, implicit-def $eflags; renamable $eax = CMOV32rr killed renamable $eax(tied-def 0), renamable $r9d, 12, implicit killed $eflags"
findsetreg,BB#17,false,3,"renamable $r8 = nuw nsw INC64r killed renamable $r8(tied-def 0), implicit-def dead $eflags; CMP64rr renamable $rsi, renamable $r8, implicit-def $eflags; JCC_1 %bb.4, 5, implicit $eflags"
findsetreg,BB#18,false,1,"RET 0, $eax"
luaG_typeerror,BB#0,true,2,"$edi = MOV32ri 128; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi"
luaG_typeerror,BB#1,true,4,"$edi = MOV32ri 128; $esi = MOV32ri 1; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; CALL64pcrel32 @varinfo, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rax"
luaG_typeerror,BB#2,true,4,"$edi = MOV32ri 128; $esi = MOV32ri 2; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; CALL64pcrel32 @typeerror, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit killed $rcx"
luaG_typeerror,BB#3,true,3,"$edi = MOV32ri 128; $esi = MOV32ri 3; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi"
varinfo,BB#0,true,7,"$edi = MOV32ri 129; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi, implicit-def $rsp, implicit-def $ssp; renamable $rax = MOV64rm $rip, 1, $noreg, target-flags(x86-gottpoff) @shadowstack_0, $noreg :: (load (s64) from got); renamable $rbx = MOV64rm renamable $rax, 1, $noreg, 0, $fs :: (dereferenceable load (s64) from @shadowstack_0); renamable $rcx = ADD64ri32 killed renamable $rcx(tied-def 0), 16, implicit-def dead $eflags; MOV64mr killed renamable $rax, 1, $noreg, 0, $fs, killed renamable $rcx :: (store (s64) into @shadowstack_0); renamable $r14 = MOV64rm renamable $r13, 1, $noreg, 32, $noreg :: (load (s64) from %ir.6, !tbaa !29)"
varinfo,BB#1,true,3,"$edi = MOV32ri 129; $esi = MOV32ri 1; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi"
varinfo,BB#2,true,12,"$edi = MOV32ri 129; $esi = MOV32ri 2; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; MOV64mi32 renamable $rbx, 1, $noreg, 0, $noreg, 0 :: (store (s64) into %ir.5, !tbaa !5); renamable $ax = MOV16rm renamable $r14, 1, $noreg, 62, $noreg :: (load (s16) from %ir.10, !tbaa !90); renamable $ax = AND16ri killed renamable $ax(tied-def 0), 2, implicit-def dead $eflags; CMP16ri killed renamable $ax, 0, implicit-def $eflags; renamable $al = SETCCr 4, implicit killed $eflags; renamable $r12 = MOV64ri @.str.17.723; TEST8ri killed renamable $al, 1, implicit-def $eflags; JCC_1 %bb.3, 5, implicit killed $eflags; JMP_1 %bb.11"
varinfo,BB#3,true,7,"$edi = MOV32ri 129; $esi = MOV32ri 3; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; renamable $rax = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.7, !tbaa !22); renamable $r12 = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.15, !tbaa !22); CALL64pcrel32 @getupvalname, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit-def $rax; MOV64mr $rbp, 1, $noreg, -56, $noreg, $rax :: (store (s64) into %stack.0)"
varinfo,BB#4,true,9,"$edi = MOV32ri 129; $esi = MOV32ri 4; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; renamable $rcx = MOV64rm $rbp, 1, $noreg, -56, $noreg :: (load (s64) from %stack.0); CMP64ri32 renamable $rcx, 0, implicit-def $eflags; renamable $al = SETCCr 4, implicit killed $eflags; TEST8ri killed renamable $al, 1, implicit-def $eflags; JCC_1 %bb.5, 5, implicit killed $eflags; JMP_1 %bb.9"
varinfo,BB#5,true,10,"$edi = MOV32ri 129; $esi = MOV32ri 5; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; MOV64mr $rbp, 1, $noreg, -64, $noreg, killed renamable $r13 :: (store (s64) into %stack.3); renamable $r13 = MOV64rm renamable $r14, 1, $noreg, 0, $noreg :: (load (s64) from %ir.7, !tbaa !22); renamable $r12 = MOV64rm renamable $r14, 1, $noreg, 8, $noreg :: (load (s64) from %ir.22, !tbaa !22); CALL64pcrel32 @instack, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit-def $eax; MOV32mr $rbp, 1, $noreg, -44, $noreg, $eax :: (store (s32) into %stack.1); MOV64mr $rbp, 1, $noreg, -72, $noreg, renamable $r13 :: (store (s64) into %stack.2); renamable $rax = MOV64rm $rbp, 1, $noreg, -64, $noreg :: (load (s64) from %stack.3)"
varinfo,BB#6,true,11,"$edi = MOV32ri 129; $esi = MOV32ri 6; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; renamable $ecx = MOV32rm $rbp, 1, $noreg, -44, $noreg :: (load (s32) from %stack.1); CMP32ri renamable $ecx, -1, implicit-def $eflags; renamable $al = SETCCr 15, implicit killed $eflags; renamable $r13 = MOV64rm $rbp, 1, $noreg, -72, $noreg :: (load (s64) from %stack.2); renamable $r12 = MOV64ri @.str.17.723; TEST8ri killed renamable $al, 1, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags; JMP_1 %bb.11"
varinfo,BB#7,true,13,"$edi = MOV32ri 129; $esi = MOV32ri 7; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; renamable $rax = MOV64rm killed renamable $r13, 1, $noreg, 0, $noreg :: (load (s64) from %ir.21, !tbaa !22); renamable $r15 = MOV64rm killed renamable $rax, 1, $noreg, 24, $noreg :: (load (s64) from %ir.29, !tbaa !22); renamable $r12 = MOV64rm killed renamable $r14, 1, $noreg, 32, $noreg :: (load (s64) from %ir.31, !tbaa !22); renamable $rax = MOV64rm renamable $r15, 1, $noreg, 64, $noreg :: (load (s64) from %ir.33, !tbaa !132); renamable $r12 = SUB64rr killed renamable $r12(tied-def 0), killed renamable $rax, implicit-def dead $eflags; renamable $r12 = SHR64ri killed renamable $r12(tied-def 0), 2, implicit-def dead $eflags; renamable $r12d = ADD32ri renamable $r12d(tied-def 0), -1, implicit-def dead $eflags, implicit killed $r12, implicit-def $r12; renamable $r14d = MOV32rm $rbp, 1, $noreg, -44, $noreg :: (load (s32) from %stack.1); CALL64pcrel32 @getobjname, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $esi, implicit $edx, implicit $rcx, implicit-def $rax; MOV64mr $rbp, 1, $noreg, -56, $noreg, $rax :: (store (s64) into %stack.0)"
varinfo,BB#8,true,9,"$edi = MOV32ri 129; $esi = MOV32ri 8; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; renamable $rcx = MOV64rm $rbp, 1, $noreg, -56, $noreg :: (load (s64) from %stack.0); CMP64ri32 renamable $rcx, 0, implicit-def $eflags; renamable $al = SETCCr 4, implicit killed $eflags; renamable $r12 = MOV64ri @.str.17.723; TEST8ri killed renamable $al, 1, implicit-def $eflags; JCC_1 %bb.11, 5, implicit killed $eflags"
varinfo,BB#9,true,8,"$edi = MOV32ri 129; $esi = MOV32ri 9; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; renamable $r15 = MOV64rm renamable $rbx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.5, !tbaa !5); renamable $rsi = MOV64ri @.str.30.72; renamable $r14 = MOV64rm $rbp, 1, $noreg, -56, $noreg :: (load (s64) from %stack.0); $al = MOV8ri 0; CALL64pcrel32 @luaO_pushfstring, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $al, implicit $rdi, implicit $rsi, implicit $rdx, implicit $rcx, implicit-def $rax"
varinfo,BB#10,true,3,"$edi = MOV32ri 129; $esi = MOV32ri 10; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi"
varinfo,BB#11,true,3,"$edi = MOV32ri 129; $esi = MOV32ri 11; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi"
varinfo,BB#12,true,4,"$edi = MOV32ri 129; $esi = MOV32ri 12; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi; JMP_1 %bb.14"
varinfo,BB#13,true,6,"$edi = MOV32ri 129; $esi = MOV32ri 13; CALL64pcrel32 target-flags(x86-plt) @__yk_trace_basicblock, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $esi, implicit-def $rsp, implicit-def $ssp; renamable $rax = MOV64rm $rip, 1, $noreg, target-flags(x86-gottpoff) @shadowstack_0, $noreg :: (load (s64) from got); MOV64mr killed renamable $rax, 1, $noreg, 0, $fs, killed renamable $rbx :: (store (s64) into @shadowstack_0); RET64 implicit $rax"
